ItemCode,StockItemName,MarketSegmentation,Presence,ClosingPrice,Prepare,FluctuationRate,OpenPrice,HighPrice,LowPrice,TradingVolume,TransactionAmount,MarketCap,NumberOf ListedShares
종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
26150,특수건설,KOSDAQ,중견기업부,8620,-30,-0.35,8650,8750,8620,0,342944350,1.51E+11,18
322180,티라유텍,KOSDAQ,벤처기업부,10030,-220,-2.15,10400,10410,10000,0,189884340,55077237500,5
117730,티로보틱스,KOSDAQ,벤처기업부,7900,-100,-1.25,7980,7990,7700,0,1691473870,1.12E+11,14
33830,티비씨,KOSDAQ,중견기업부,1137,-2,-0.18,1141,1144,1135,0,83015215,1.14E+11,100
57680,티사이언티픽,KOSDAQ,중견기업부,2635,-5,-0.19,2660,2685,2625,0,300070900,1.46E+11,55
204610,티쓰리,KOSDAQ,벤처기업부,1945,28,1.46,1925,1963,1896,4,8296325447,1.28E+11,66
64760,티씨케이,KOSDAQ GLOBAL,우량기업부,110100,-1700,-1.52,111600,112600,109900,0,1101199500,1.29E+12,12
246710,티앤알바이오팹,KOSDAQ,기술성장기업부,13190,-360,-2.66,13700,13700,13170,0,543461240,2.80E+11,21
340570,티앤엘,KOSDAQ,중견기업부,38700,0,0,38750,38850,38400,0,384855550,3.15E+11,8
43220,티에스넥스젠,KOSDAQ,중견기업부,981,4,0.41,973,984,973,0,125218009,1.06E+11,108
277880,티에스아이,KOSDAQ,기술성장기업부,10170,470,4.85,9700,10190,9680,0,2203249150,1.90E+11,19
131290,티에스이,KOSDAQ GLOBAL,우량기업부,41200,-350,-0.84,41900,41900,40800,0,1151155850,4.56E+11,11
19180,티에이치엔,KOSPI,,3950,45,1.15,3915,3960,3880,0,105013895,71100000000,18
425420,티에프이,KOSDAQ,벤처기업부,8550,0,0,8550,8600,8390,0,422304540,97307550000,11
356860,티엘비,KOSDAQ,중견기업부,18490,-250,-1.33,18810,18820,18460,0,1345281550,1.82E+11,10
62860,티엘아이,KOSDAQ,벤처기업부,5820,-160,-2.68,5930,5930,5740,0,56927510,57459230400,10
413300,티엘엔지니어링,KONEX,일반기업부,3700,360,10.78,3700,3700,3700,0,3700,4557756200,1
363280,티와이홀딩스,KOSPI,,11840,10,0.08,11830,11850,11700,0,241517140,6.03E+11,51
36328K,티와이홀딩스우,KOSPI,,12570,-90,-0.71,12700,12700,12470,0,542117450,15779598660,1
321550,티움바이오,KOSDAQ,기술성장기업부,11010,-90,-0.81,11150,11280,10950,0,296772600,2.65E+11,24
91810,티웨이항공,KOSPI,,3235,-110,-3.29,3320,3340,3210,1,2686781660,5.19E+11,160
4870,티웨이홀딩스,KOSPI,,692,2,0.29,689,704,676,0,196600312,75754739564,109
425040,티이엠씨,KOSDAQ,기술성장기업부,41650,-450,-1.07,42300,45000,40200,1,28315836400,4.42E+11,11
104480,티케이케미칼,KOSDAQ,우량기업부,3180,-30,-0.93,3235,3235,3165,0,397968380,2.89E+11,91
81150,티플랙스,KOSDAQ,우량기업부,3975,-15,-0.38,3985,4005,3955,0,344259250,96466897950,24
130740,티피씨글로벌,KOSDAQ,중견기업부,3020,10,0.33,3010,3025,3000,0,89357550,34055570580,11
217880,틸론,KONEX,일반기업부,11890,370,3.21,11700,12000,11600,0,26156420,63773739050,5
84730,팅크웨어,KOSDAQ,우량기업부,14050,140,1.01,14080,14080,13830,0,203541570,1.56E+11,11
46210,파나진,KOSDAQ,벤처기업부,3895,145,3.87,3750,3975,3750,0,1171716635,1.25E+11,32
58530,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0,0,0,0,0,29287053360,18
34230,파라다이스,KOSDAQ,중견기업부,17390,-210,-1.19,17600,17690,17320,0,5794366120,1.58E+12,91
33540,파라텍,KOSDAQ,중견기업부,810,4,0.5,809,814,805,0,34661767,59272056990,73
43200,파루,KOSDAQ,벤처기업부,850,0,0,855,856,845,0,29401808,35533667750,42
214450,파마리서치,KOSDAQ GLOBAL,우량기업부,77900,-200,-0.26,78200,78700,76700,0,2099357600,7.88E+11,10
217950,파마리서치바이오,KONEX,일반기업부,25600,600,2.4,25600,25600,25600,0,409600,1.04E+11,4
208340,파멥신,KOSDAQ,기술성장기업부,2995,-50,-1.64,3055,3065,2950,0,204753770,76907964070,26
5690,파미셀,KOSPI,,10640,-60,-0.56,10660,10780,10610,0,694650300,6.39E+11,60
177830,파버나인,KOSDAQ,벤처기업부,3990,5,0.13,3995,4025,3980,0,90687855,57012124470,14
37070,파세코,KOSDAQ,우량기업부,15440,310,2.05,15130,15470,15130,0,775565100,3.09E+11,20
150900,파수,KOSDAQ,벤처기업부,9830,40,0.41,9790,9940,9740,0,260333940,1.14E+11,12
37030,파워넷,KOSDAQ,벤처기업부,3660,-5,-0.14,3665,3690,3620,0,441886160,71450710320,20
47310,파워로직스,KOSDAQ,우량기업부,5090,30,0.59,5070,5110,5030,0,335512310,1.75E+11,34
266870,파워풀엑스,KONEX,일반기업부,1036,131,14.48,1040,1040,1035,0,32182,6639392480,6
368770,파이버프로,KOSDAQ,벤처기업부,2710,-50,-1.81,2760,2760,2680,0,393534130,89034949750,33
170790,파이오링크,KOSDAQ,벤처기업부,13720,10,0.07,13710,13800,13510,0,138229160,94068847600,7
49120,파인디앤씨,KOSDAQ,중견기업부,1615,-5,-0.31,1620,1620,1606,0,4509051,48646534195,30
38950,파인디지털,KOSDAQ,벤처기업부,5430,-30,-0.55,5500,5530,5350,0,173751070,55444453950,10
441270,파인엠텍,KOSDAQ,중견기업부,7480,20,0.27,7450,7560,7290,0,551181900,2.43E+11,33
106240,파인테크닉스,KOSDAQ,우량기업부,2675,150,5.94,2530,2685,2530,1,1601848635,42594177475,16
131760,파인텍,KOSDAQ,중견기업부,1300,0,0,1308,1316,1287,0,115734373,55467066200,43
65690,파커스,KOSDAQ,중견기업부,2510,40,1.62,2470,2540,2450,0,103917480,35263820810,14
140860,파크시스템스,KOSDAQ,우량기업부,122200,-100,-0.08,120500,123200,120400,0,1751186600,8.49E+11,7
91700,파트론,KOSDAQ GLOBAL,우량기업부,8760,-90,-1.02,8890,8890,8720,0,959862720,5.16E+11,59
202960,판도라티비,KONEX,일반기업부,1092,111,11.31,1095,1095,950,0,3137,13011815544,12
32800,판타지오,KOSDAQ,중견기업부,526,-5,-0.94,531,538,523,0,77294349,50520285420,96
318010,팜스빌,KOSDAQ,중견기업부,10850,10,0.09,10900,10920,10820,0,49390560,86033317300,8
36580,팜스코,KOSPI,,4140,15,0.36,4130,4150,4090,0,111011425,1.52E+11,37
27710,팜스토리,KOSDAQ,우량기업부,1820,-4,-0.22,1824,1828,1806,0,457592398,2.03E+11,111
4720,팜젠사이언스,KOSPI,,6990,50,0.72,6920,7000,6920,0,329912870,1.11E+11,16
225590,패션플랫폼,KOSDAQ,중견기업부,1820,2,0.11,1818,1849,1809,0,97391371,48478817660,27
54300,팬스타엔터프라이즈,KOSDAQ,벤처기업부,684,-6,-0.87,691,697,679,0,62343485,40447673100,59
68050,팬엔터테인먼트,KOSDAQ,중견기업부,5790,-240,-3.98,6060,6060,5760,0,1563620520,1.60E+11,28
28670,팬오션,KOSPI,,6120,-110,-1.77,6230,6260,6040,2,9217134450,3.27E+12,535
222110,팬젠,KOSDAQ,기술성장기업부,6650,-150,-2.21,6800,6850,6520,0,56937180,71006239500,11
10820,퍼스텍,KOSPI,,3590,35,0.98,3695,3695,3570,3,10431794810,1.73E+11,48
16800,퍼시스,KOSPI,,29850,150,0.51,30000,30000,29650,0,19902500,3.43E+11,12
263750,펄어비스,KOSDAQ GLOBAL,우량기업부,48950,1250,2.62,47950,49350,47200,0,16654477950,3.14E+12,64
251970,펌텍코리아,KOSDAQ,우량기업부,16530,-90,-0.54,16460,16620,16420,0,59308940,2.05E+11,12
1020,페이퍼코리아,KOSPI,,1356,-1,-0.07,1355,1359,1340,0,57406188,64500594360,48
327610,펨토바이오메드,KONEX,일반기업부,12910,0,0,0,0,0,0,0,1.08E+11,8
168360,펨트론,KOSDAQ,벤처기업부,7170,-180,-2.45,7600,7880,7090,1,6320506070,76318498140,11
87010,펩트론,KOSDAQ,기술성장기업부,8500,0,0,8640,8640,8410,0,309188360,1.75E+11,21
90080,평화산업,KOSPI,,1288,2,0.16,1295,1297,1285,0,105822659,70714109592,55
10770,평화홀딩스,KOSPI,,4030,5,0.12,3990,4115,3985,0,378436935,58940627980,15
119500,포메탈,KOSDAQ,중견기업부,3810,-50,-1.3,3980,4015,3790,1,2337981625,45137953920,12
389140,포바이포,KOSDAQ,벤처기업부,19060,90,0.47,19700,19940,18830,2,39192588580,2.01E+11,11
22100,포스코 ICT,KOSDAQ GLOBAL,우량기업부,6680,60,0.91,6600,6700,6570,0,2659746920,1.02E+12,152
58430,포스코스틸리온,KOSPI,,35200,450,1.29,34850,35400,34750,0,702322550,2.11E+11,6
9520,포스코엠텍,KOSDAQ,우량기업부,8610,-70,-0.81,8710,8780,8540,2,14601210740,3.59E+11,42
47050,포스코인터내셔널,KOSPI,,23100,-200,-0.86,23200,23350,22850,0,5591236200,4.06E+12,176
3670,포스코케미칼,KOSPI,,224000,0,0,225000,226000,220000,0,88709273000,1.74E+13,77
189690,포시에스,KOSDAQ,벤처기업부,7820,70,0.9,7720,7880,7560,0,2215995340,71219265860,9
318020,포인트모바일,KOSDAQ,관리종목(소속부없음),18100,0,0,0,0,0,0,0,2.29E+11,13
256630,포인트엔지니어링,KOSDAQ,벤처기업부,2225,0,0,2215,2240,2200,0,45450860,1.29E+11,58
331380,포커스에이치엔에스,KOSDAQ,벤처기업부,2120,-75,-3.42,2195,2210,2110,0,312926120,40382993840,19
234100,폴라리스세원,KOSDAQ,우량기업부,2135,-5,-0.23,2140,2155,2115,0,322726460,1.02E+11,48
41020,폴라리스오피스,KOSDAQ,벤처기업부,1512,12,0.8,1501,1516,1468,0,129352024,71804985840,47
114630,폴라리스우노,KOSDAQ,벤처기업부,893,-11,-1.22,905,909,890,0,192656703,54272328612,61
290720,푸드나무,KOSDAQ,우량기업부,10460,-100,-0.95,10680,10680,10430,0,287839040,1.40E+11,13
5670,푸드웰,KOSDAQ,우량기업부,5900,50,0.85,5880,6010,5840,0,129796830,59000000000,10
94940,푸른기술,KOSDAQ,벤처기업부,9770,-300,-2.98,9990,10120,9600,1,8248810910,81690741220,8
7330,푸른저축은행,KOSDAQ,우량기업부,11160,10,0.09,11110,11250,11100,0,504790670,1.68E+11,15
17810,풀무원,KOSPI,,11100,-200,-1.77,11340,11340,10520,0,463438150,4.23E+11,38
93380,풍강,KOSDAQ,중견기업부,3945,0,0,3965,3965,3925,0,58686055,38973889785,10
23900,풍국주정,KOSDAQ,중견기업부,14290,270,1.93,14080,14430,13990,0,1135970610,1.80E+11,13
103140,풍산,KOSPI,,34750,-1000,-2.8,35500,35750,34650,0,5195675000,9.74E+11,28
5810,풍산홀딩스,KOSPI,,28500,-300,-1.04,28800,28800,28450,0,91546750,2.97E+11,10
371950,풍원정밀,KOSDAQ,기술성장기업부,10430,-120,-1.14,10560,10630,10400,0,381018270,2.19E+11,21
370090,퓨런티어,KOSDAQ,기술성장기업부,21200,50,0.24,21300,21550,20950,0,907074350,1.69E+11,8
341170,퓨쳐메디신,KONEX,일반기업부,5100,50,0.99,5100,5100,5100,0,5100,47304897000,9
220100,퓨쳐켐,KOSDAQ,기술성장기업부,9790,-70,-0.71,9790,9890,9750,0,341012710,2.16E+11,22
35200,프럼파스트,KOSDAQ,벤처기업부,4010,-5,-0.12,4000,4025,3990,0,74231825,39019665900,10
334970,프레스티지바이오로직스,KOSDAQ,기술성장기업부,3400,20,0.59,3380,3400,3300,0,487752105,2.08E+11,61
950210,프레스티지바이오파마,KOSPI,,8570,20,0.23,8560,8630,8410,0,247652590,5.15E+11,60
203690,프로스테믹스,KOSDAQ,벤처기업부,1139,5,0.44,1134,1148,1125,0,117784165,52285904344,46
321260,프로이천,KOSDAQ,벤처기업부,2470,-5,-0.2,2510,2510,2455,0,103417925,69634447480,28
303360,프로테옴텍,KONEX,일반기업부,6590,0,0,6590,6590,6590,0,65900,73984051850,11
53610,프로텍,KOSDAQ,우량기업부,23350,100,0.43,23200,23450,23200,0,122003300,2.57E+11,11
377220,프롬바이오,KOSDAQ,기술성장기업부,8820,110,1.26,8730,8900,8730,0,616130800,1.25E+11,14
335810,프리시젼바이오,KOSDAQ,기술성장기업부,6180,30,0.49,6190,6210,6160,0,50100160,71634394680,12
53160,프리엠스,KOSDAQ,중견기업부,7150,0,0,7220,7220,7020,0,66982510,42900000000,6
405000,플라즈맵,KOSDAQ,기술성장기업부,7000,-120,-1.69,7020,7140,6970,0,1525517930,1.24E+11,18
41590,플래스크,KOSDAQ,중견기업부,1054,-11,-1.03,1085,1090,1040,0,196642211,1.36E+11,129
367000,플래티어,KOSDAQ,벤처기업부,12620,270,2.19,12570,12630,12470,0,148099030,1.04E+11,8
75130,플랜티넷,KOSDAQ,벤처기업부,2890,-15,-0.52,2920,2925,2850,0,159562695,48038504800,17
222670,플럼라인생명과학,KONEX,일반기업부,4200,0,0,4200,4200,4200,0,4200,12062610000,3
9810,플레이그램,KOSPI,,830,10,1.22,825,833,820,0,127607510,92496498120,111
237820,플레이디,KOSDAQ,중견기업부,7620,-480,-5.93,7940,8220,7510,0,3212335370,97742806800,13
23770,플레이위드,KOSDAQ,중견기업부,7140,-60,-0.83,7200,7250,7020,0,226441060,62595094800,9
300080,플리토,KOSDAQ,기술성장기업부,37050,2450,7.08,35500,38900,33400,2,63327364800,1.93E+11,5
150440,피노텍,KONEX,일반기업부,994,0,0,0,0,0,0,0,9508019528,10
32580,피델릭스,KOSDAQ,중견기업부,1397,-3,-0.21,1402,1410,1386,0,160216695,46285493408,33
51380,피씨디렉트,KOSDAQ,우량기업부,8310,-50,-0.6,8410,8450,8270,0,299470970,63737999160,8
241820,피씨엘,KOSDAQ,투자주의환기종목(소속부없음),11840,50,0.42,11920,12190,11730,0,224666120,1.42E+11,12
237750,피앤씨테크,KOSDAQ,벤처기업부,5760,-10,-0.17,5770,5870,5710,0,197955590,37420416000,6
24850,피에스엠씨,KOSDAQ,중견기업부,2145,493,29.84,2145,2145,2145,6,12692020770,87030427770,41
319660,피에스케이,KOSDAQ GLOBAL,우량기업부,18240,20,0.11,18240,18500,18100,0,2233355160,5.28E+11,29
31980,피에스케이홀딩스,KOSDAQ,벤처기업부,8030,-20,-0.25,8050,8090,7970,0,115271290,1.73E+11,22
2230,피에스텍,KOSDAQ,투자주의환기종목(소속부없음),3725,25,0.68,3775,3775,3700,0,7148695,73267930175,20
57880,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0,0,0,0,0,2.07E+11,119
43370,피에이치에이,KOSDAQ,우량기업부,7350,50,0.68,7310,7360,7280,0,68651150,1.54E+11,21
242350,피엔아이컴퍼니,KONEX,일반기업부,4045,-95,-2.29,4000,4185,4000,0,606405,19260348400,5
239890,피엔에이치테크,KOSDAQ,기술성장기업부,15270,-280,-1.8,15790,16000,15100,0,1062257600,1.41E+11,9
347740,피엔케이피부임상연구센타,KOSDAQ,중견기업부,3420,15,0.44,3410,3440,3365,0,197025450,1.03E+11,30
137400,피엔티,KOSDAQ GLOBAL,우량기업부,46650,-50,-0.11,46900,46900,46000,0,3930452100,1.06E+12,23
128660,피제이메탈,KOSDAQ,우량기업부,3475,25,0.72,3440,3530,3430,0,544873215,86191707275,25
6140,피제이전자,KOSDAQ,우량기업부,8700,80,0.93,8600,8820,8580,0,721292220,1.31E+11,15
376180,피코그램,KOSDAQ,벤처기업부,6500,40,0.62,6460,6520,6350,0,1860576550,1.19E+11,18
304840,피플바이오,KOSDAQ,기술성장기업부,14990,500,3.45,14490,15100,14480,0,4261485720,1.80E+11,12
62970,피피아이,KOSDAQ,벤처기업부,3615,425,13.32,3175,3800,3115,2,5863007880,33649088775,9
87600,픽셀플러스,KOSDAQ,벤처기업부,9390,1130,13.68,8250,9910,8230,1,8982445360,76683979620,8
291810,핀텔,KOSDAQ,기술성장기업부,10390,340,3.38,10980,11290,10350,4,38272223270,1.12E+11,11
161580,필옵틱스,KOSDAQ,중견기업부,7470,-80,-1.06,7550,7580,7410,0,298813920,1.64E+11,22
347770,핌스,KOSDAQ,벤처기업부,12310,-120,-0.97,12700,12700,12010,0,849919120,96245907340,8
163730,핑거,KOSDAQ,벤처기업부,14210,-110,-0.77,14460,14850,14180,0,2947037130,1.32E+11,9
417180,핑거스토리,KOSDAQ,중견기업부,10640,-330,-3.01,11100,11100,10550,1,7404427660,1.41E+11,13
343510,하나금융16호스팩,KOSDAQ,관리종목(소속부없음),2020,0,0,2025,2025,2020,0,9262180,8100200000,4
388220,하나금융19호스팩,KOSDAQ,SPAC(소속부없음),2550,-50,-1.92,2600,2700,2520,2,6174638080,16090500000,6
400560,하나금융20호스팩,KOSDAQ,SPAC(소속부없음),2225,-5,-0.22,2260,2260,2220,0,86617895,6786250000,3
406760,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),2080,20,0.97,2065,2090,2050,0,10312740,15412800000,7
418170,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),2075,10,0.48,2075,2080,2050,0,14289220,12470750000,6
427950,하나금융23호스팩,KOSDAQ,SPAC(소속부없음),2045,5,0.25,2030,2045,2020,0,6164385,9877350000,5
430230,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),2030,-5,-0.25,2040,2040,2020,0,10098385,16248120000,8
435620,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9700,50,0.52,9730,9730,9650,0,37347070,41729400000,4
86790,하나금융지주,KOSPI,,48600,950,1.99,47400,48750,47150,1,32563137625,1.44E+13,296
299030,하나기술,KOSDAQ,벤처기업부,58700,-500,-0.84,59500,59500,58400,0,2074447200,4.39E+11,7
67310,하나마이크론,KOSDAQ GLOBAL,중견기업부,10790,-180,-1.64,10970,10970,10730,0,2314604570,5.17E+11,48
372290,하나머스트7호스팩,KOSDAQ,SPAC(소속부없음),2075,5,0.24,2070,2085,2055,0,132810,8930800000,4
166090,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,37650,-1150,-2.96,38400,38450,37450,0,3598020000,7.44E+11,20
293480,하나제약,KOSPI,,15950,80,0.5,15870,16020,15850,0,174382820,2.83E+11,18
39130,하나투어,KOSPI,,62600,-1000,-1.57,63300,63500,62300,0,2931638800,1.00E+12,16
136480,하림,KOSDAQ,중견기업부,2950,30,1.03,2920,2965,2900,0,956140860,3.13E+11,106
3380,하림지주,KOSDAQ GLOBAL,우량기업부,9590,140,1.48,9450,9810,9420,0,2511921500,1.07E+12,112
101670,하이드로리튬,KOSDAQ,벤처기업부,19490,-710,-3.51,20250,20250,19360,1,13115736920,4.35E+11,22
365590,하이딥,KOSDAQ,기술성장기업부,1150,-23,-1.96,1170,1171,1115,3,3798425575,1.58E+11,137
149980,하이로닉,KOSDAQ,벤처기업부,8120,420,5.45,7710,8280,7590,0,3949303240,1.15E+11,14
13030,하이록코리아,KOSDAQ,우량기업부,20850,-400,-1.88,21300,21350,20800,0,412621250,2.84E+11,14
352820,하이브,KOSPI,,189700,1800,0.96,187900,190000,187100,0,11236860700,7.84E+12,41
126700,하이비젼시스템,KOSDAQ,우량기업부,21000,500,2.44,20600,21150,20300,0,4897088850,3.14E+11,15
106080,하이소닉,KOSDAQ,관리종목(소속부없음),5560,0,0,0,0,0,0,0,78197230000,14
71090,하이스틸,KOSPI,,3840,-30,-0.78,3895,3895,3815,0,355306785,77535248640,20
377400,하이제6호스팩,KOSDAQ,SPAC(소속부없음),2030,-5,-0.25,2035,2040,2030,0,4560435,10977225000,5
400840,하이제7호스팩,KOSDAQ,SPAC(소속부없음),2025,5,0.25,2025,2030,2010,0,3564875,10368000000,5
221840,하이즈항공,KOSDAQ,중견기업부,3875,-65,-1.65,3930,4000,3855,0,310159820,72464673875,19
106190,하이텍팜,KOSDAQ,중견기업부,12410,-120,-0.96,12400,12520,12350,0,20981920,87971784620,7
19490,하이트론,KOSPI,,2470,0,0,0,0,0,0,0,23739723280,10
80,하이트진로,KOSPI,,26050,50,0.19,25950,26050,25650,0,2339119400,1.83E+12,70
87,하이트진로2우B,KOSPI,,16410,80,0.49,16330,16490,16330,0,1182880,18545564580,1
140,하이트진로홀딩스,KOSPI,,10080,-100,-0.98,10200,10200,10050,0,72629410,2.34E+11,23
145,하이트진로홀딩스우,KOSPI,,13950,0,0,14000,14000,13950,0,125650,6567799500,0
373200,하인크코리아,KOSDAQ,벤처기업부,5710,200,3.63,5540,5800,5460,0,2486358900,1.08E+11,19
66130,하츠,KOSDAQ,우량기업부,6670,70,1.06,6620,6700,6530,0,369169960,85376000000,13
152550,한국ANKOR유전,KOSPI,,182,18,10.98,173,182,167,5,801976563,12743640000,70
4590,한국가구,KOSDAQ,벤처기업부,4570,5,0.11,4540,4590,4535,0,145570030,68550000000,15
36460,한국가스공사,KOSPI,,32450,-150,-0.46,32600,32600,32100,0,5269236250,3.00E+12,92
39340,한국경제TV,KOSDAQ,우량기업부,5930,0,0,5930,5980,5900,0,58963680,1.36E+11,23
5430,한국공항,KOSPI,,42400,-600,-1.4,42700,42850,42000,0,142535350,1.34E+11,3
71050,한국금융지주,KOSPI,,63100,400,0.64,62700,63500,62400,0,5782168000,3.52E+12,56
71055,한국금융지주우,KOSPI,,48200,150,0.31,48300,48300,47750,0,153821350,2.82E+11,6
34950,한국기업평가,KOSDAQ,우량기업부,70200,100,0.14,70100,70400,69800,0,24737200,3.19E+11,5
10040,한국내화,KOSPI,,2970,-10,-0.34,2970,2975,2960,0,27425600,1.22E+11,41
25540,한국단자,KOSPI,,56500,1200,2.17,54900,56500,54800,0,752020900,5.88E+11,10
222980,한국맥널티,KOSDAQ,벤처기업부,5690,-50,-0.87,5730,5810,5650,0,683899160,62769138270,11
331660,한국미라클피플사,KONEX,일반기업부,15500,0,0,0,0,0,0,0,17050000000,1
256840,한국비엔씨,KOSDAQ,벤처기업부,4960,0,0,4965,5070,4950,0,1385300640,3.35E+11,68
4090,한국석유,KOSPI,,10800,0,0,10800,10860,10750,0,252192610,1.37E+11,13
25550,한국선재,KOSDAQ,우량기업부,4410,-30,-0.68,4440,4465,4390,0,353631645,1.05E+11,24
2200,한국수출포장,KOSPI,,31150,50,0.16,31350,31350,30900,0,148727200,1.25E+11,4
2960,한국쉘석유,KOSPI,,237000,-500,-0.21,237500,238000,236000,0,164186500,3.08E+11,1
17890,한국알콜,KOSDAQ,우량기업부,11360,0,0,11250,11470,11250,0,518281750,2.45E+11,22
240,한국앤컴퍼니,KOSPI,,14050,550,4.07,13580,14140,13480,0,2105474700,1.33E+12,95
80720,한국유니온제약,KOSDAQ,벤처기업부,6480,-20,-0.31,6450,6550,6450,0,48082620,51216157440,8
123890,한국자산신탁,KOSPI,,3065,-10,-0.33,3075,3085,3050,0,132187310,3.80E+11,124
15760,한국전력,KOSPI,,19320,-170,-0.87,19490,19560,19300,1,18452262620,1.24E+13,642
63570,한국전자금융,KOSDAQ,우량기업부,4965,0,0,4965,5000,4930,0,197203735,1.70E+11,34
41460,한국전자인증,KOSDAQ,중견기업부,6780,190,2.88,6750,6920,6650,2,10585513780,1.29E+11,19
6200,한국전자홀딩스,KOSPI,,1100,2,0.18,1099,1101,1095,0,69790883,51483449600,47
101680,한국정밀기계,KOSDAQ,관리종목(소속부없음),1440,0,0,0,0,0,0,0,12101760000,8
39740,한국정보공학,KOSDAQ,중견기업부,5180,-150,-2.81,5240,5260,5090,0,1235592530,41535296460,8
53300,한국정보인증,KOSDAQ,중견기업부,6480,-290,-4.28,6730,6740,6370,0,3034810390,2.71E+11,42
25770,한국정보통신,KOSDAQ,우량기업부,14660,2140,17.09,12520,14950,12520,3,48301990870,5.49E+11,37
409570,한국제10호스팩,KOSDAQ,SPAC(소속부없음),2025,0,0,0,0,0,0,0,10955250000,5
436610,한국제11호스팩,KOSDAQ,SPAC(소속부없음),2030,-20,-0.98,2050,2050,2025,0,9939585,12220600000,6
